"script_id","imdb_id","title","year","gross","lines_data"
8120,"tt0068762","Jeremiah Johnson",1972,"",7775777777777777777777777756477777777777774
2679,"tt0116695","Jerry Maguire",1996,303,67677736643335236744477775377755310234674343455577777343437434350257553447753324142342154224676546457733434375534556767764663333523764457775557775430033476433455467777634344724434027754345774323324235025324377645546772343447444551
2682,"tt0102138","JFK",1991,145,274334667777777536454476777777577777776776777777777777776777537765754677744777775777767777776632446000677765766775710343557564576677777767776777745543266777777764544636677777775777777677677777777777777767764577476457775377777577776777777666143620037777476
1061,"tt0425151","Jimmy and Judy",2006,"",6434434333447744344245333434463335343554433333534344423454443533534233345744454575376524432344345664345765774464253453462
1060,"tt0251160","John Q",2002,106,254753752502400000067215673757777567756355735463775545654167777477641577735777422224434677336454
4459,"tt1075747","Jonah Hex",2010,11,775377777777777757777677777777457777773
4460,"tt0298388","Jonah: A VeggieTales Movie",2002,38,3433337777777772
8196,"tt2446980","Joy",2015,57,327711500136532553434553004244655300330123320004464556410135452332031443343234444201542464333235675576531336351
7892,"tt0206314","Joy Ride",2001,33,64277777777765677777777777777777777777777777777777777534434245544554444645646577766434244455655664
2687,"tt0113492","Judge Dredd",1995,69,754576665777775347477642230466777673245773467776265623654345342664656764546756364
8307,"tt0045943","Julius Caesar",1953,"",767777777777777777777726655777777777777777777777777777777777777777775
7651,"tt0489099","Jumper",2008,97,777557777777777777776444563335334577777633375534457776263563777167777777777777777763
6798,"tt0091306","Jumpin' Jack Flash",1986,60,100402431023145241022320021001011203423110003210110243432244141
2688,"tt0467406","Juno",2007,180,133000043424100000000130000002201212334321167200004333443344011210024434200000330003343442443412343320334202012232000234423000000000220000003102212343320376000023424344342012200043443100001410014334424434304334301344002030
2690,"tt0107290","Jurassic Park",1993,844,7774556634545667776735557677677767446667776566675675654564433666344477777777575656664467757775544353563654375565565676453444642555662337
1062,"tt0163025","Jurassic Park III",2001,278,6334337777555777556667566646754455744746477765575457456676566654456752
4488,"tt0272152","K-PAX",2001,77,66746775077766677771347677733475775133424477677776777777766477764654
1067,"tt0102181","Kafka",1991,2,77765557367777777777777777777777777777777777777777777777777776
8434,"tt0080979","Kagemusha",1980,"",77777777777777377777777777153
2697,"tt0107302","Kalifornia",1993,5,5451166541133777447523434326227762257534532346723476416200273176345435433365774577666641654254364465477
1213,"tt0035423","Kate & Leopold",2001,72,7734342753444666424346777777777777777777777777777777765777777667777777777777777777767502
6864,"tt1250777","Kick-Ass",2010,52,7774777777777545773477777667757547733645763777775677477777777567755654565764444335464
7180,"tt0113537","Kicking and Screaming",1995,1,434665677647575667574447746353776432434467534756754
2699,"tt0113540","Kids",1995,14,33577777777777777777100000015000005301300307777775013577743477777547567745445575347303554425544704463456434777777777777777773000000060000035003103057777770034777534677776466577545455663375025454344456224644473
4473,"tt0116768","Kids in the Hall: Brain Candy",1996,5,77623677777767363
4474,"tt0266697","Kill Bill (Pt 1+2)",2003,101,30000000000000044742100000000000023000047777677777644434634420002344100007343433447377776432033453
6193,"tt0378194","Kill Bill: Vol. 2",2004,92,7777767777673534625443447753455443430000634433443623344434534330033444
4477,"tt1311071","Kill Your Darlings",2013,1,77636774677777547777777777776447777777777777775367777777777777743367777777777777477777744777777764367777476674
7130,"tt1726669","Killer Joe",2011,2,53456344777777777777775655333434354777777776000000023443444357777764435343554435466537777776456467777777775344455555746455343464445445336455434433553436354545477776767746777666
6302,"tt1764234","Killing Them Softly",2012,16,77777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777771
8508,"tt0110265","Killing Zoe",1993,0,7777743323423333476547777777777777777777777777777777777777577677777777777757777777777777767777777777766631
8174,"tt0024216","King Kong",1933,"",7777654541237777567666565777771467777777777776746675765
2704,"tt0360717","King Kong",2005,295,41337777776544367477777667774447764763775477777777667777777777757743755546477773621457777775543475677777577763557746745764677777776677777777777757527737364677745
8382,"tt0320661","Kingdom of Heaven",2005,64,77777755565777745667442440347765320044400000173773647675437421344357745427534110433532
7730,"tt2802144","Kingsman: The Secret Service",2014,136,77747457777777777776577777633764767676456765777777777756766655677777777777767757775476777657656646676667745
8510,"tt0113552","Kiss of Death",1995,29,72147677777543447574537346777667765777665577777777447775334566565677777774
2711,"tt0089424","Kiss of the Spider Woman",1985,"",567777777777777777777777777777777777777777777777777777777777777777777777777777771
2713,"tt0067309","Klute",1971,"",7563333353012323414443567434331133015431245777743324243777763345743443577777755213553743430
8045,"tt1013743","Knight and Day",2010,84,440354226343555445424202544454365365156665454542544365555413456377515114453342020143534541434677431
4487,"tt0104627","Knight Moves",1992,1,7475475577774777733434233577424446534343676463576543543344557756341015564677656753435576525533565463656776332
2714,"tt0478311","Knocked Up",2007,188,242000077753342233131037730234357764234144544443544434343441433401000007764434343434457727643444304544343433313157777655634400234424203477774400154464434343467454366433744433444434343325057777754346307777623445643603723334776453345343657675747744424445446
4489,"tt0079417","Kramer vs. Kramer",1979,367,5773343467777777777757767774424335577764357777777777765533577767777777733677777534444556446677777777567777776231
1077,"tt0119485","Kundun",1997,10,7502343677764477777777777777777763
2719,"tt0441773","Kung Fu Panda",2008,260,57777777577777667777777777777766776677767665754316777776677575377775476777665777767577777775777776677777777777777667766777676657643067777775775762777763767777557777672
701,"tt0053619","L'Avventura",1960,"",34205422333572303123133443444456545734637336775477626773233432154353675023215554622235534300000310
1080,"tt0119488","L.A. Confidential",1997,122,77777754577777777777776777777777777777467777767634343437777777777777777537744777533645777777777777536333677764367777777776577755
7521,"tt0093378","La Bamba",1987,120,443573524647455357557655324324565446545447771445756747535557545774777161
4495,"tt1967545","Labor Day",2013,14,255567555554537735742675675773364576566367221666400434334534334446466573445733323434100377654242464457774341114355446765577776
2728,"tt0139414","Lake Placid",1999,54,633402343432342442344343346565542646753574465534454466445456644254754434513343456435666475765666574554773334533303343432334342344344246665443547743664555534544475446456544354655335322353555444765575756657574455762431
2731,"tt0418819","Land of the Dead",2005,27,776677777767777756774677536777777556755755577545676777657776656454765744
2733,"tt1583420","Larry Crowne",2011,39,755657756754347774577323464576443634135455641255641264344346763533233401414344342233423333343343774334423213015332467633434422
8958,"tt0107362","Last Action Hero",1993,105,777777777765677777777777774
2736,"tt1046947","Last Chance Harvey",2008,18,7777635300002377103477774024423457562332424424677774344433335343444134424442332536664335414434730337534342446777744400001367301477776014333456654142424424577775343533424443534224343442431535674334433434650227634343342
8412,"tt0116830","Last Man Standing",1996,35,677745644777577776777753777777777557777777777777777776
8961,"tt1294688","Last Night",2010,"","0433335365232531332253223653344253533334343645333453432422362244443454533353222232333223342266232333263125531"
2743,"tt0070849","Last Tango in Paris",1972,"","000224641110534477543016433133443434343357343337237777772255443444342000343446545344344553312454435543433743635264"
8963,"tt0479942","Last Time Forever",2006,"",33343443456777743431034344334443534435443336706445367733234577777763577764335744661
1091,"tt1197624","Law Abiding Citizen",2009,85,777566777634225666775477772246776777713677777777774477767754577764247667777774424577777776377765777772
7882,"tt1212450","Lawless",2012,40,77546777777537677777777774716776577777777777777777777633577465344656577777533467777777737477777
5432,"tt3062976","Learning to Drive",2014,3,64457410000003434556754434000576444433425734244543344357643544546444223444654434223323002253332
2745,"tt0113627","Leaving Las Vegas",1995,64,7754676544674346763433334343443563434334234543444334772454433333301356754676545575345773433424433353473434334243453354334674354433323500442
9247,"tt1327773","Lee Daniels' The Butler",2013,125,764777777553567713533677777777656467773554723753477547443565463546645777353464777777643437777474364677733474
1093,"tt0250494","Legally Blonde",2001,146,"0001333530000000000114331144330102100014411223202130210021000133233443352300032337201415112027"
7922,"tt3569230","Legend",2015,1,2745546723767635567727377716756527455626456665253173542467765766566463253530522433477772
4515,"tt0089469","Legend",1985,37,33434343443435777777777767777777677666656573677777777777777775343400146654677777604777777777777134347777777777777754340
1094,"tt1038686","Legion",2010,44,7763354535677765573611401155767767656677770376635477756324344532555443622767544542442
4516,"tt0126388","Legionnaire",1998,"",777777577424777776777767777775777777777777777777777777777777777777777767776762
4519,"tt0110413","Léon: The Professional",1994,67,64356475477523446346344245445743455475434107732555333433345447
2754,"tt1707386","Les Misérables",2012,162,777777514575112201366357744473575365444777735754777773443275641366776677544777777777777775476665354
